DataHora;Copo;Cidade;Entrega;Pagamento;Acomp1;Acomp2;Acomp3;Cobertura;IdPedido
2020-02-03 15:11:33;2;3;1;1;2;2;10;7;29018
2021-05-24 20:03:19;2;14;1;4;5;3;4;2;29019
2022-03-22 16:59:29;1;17;2;4;1;4;10;6;29020
2022-07-17 16:56:00;1;4;2;2;3;11;9;6;29021
2020-06-25 17:51:10;5;5;1;1;4;2;8;7;29022
2022-03-03 18:29:49;4;2;2;1;5;3;10;5;29023
2021-08-25 14:24:05;1;16;1;3;4;7;1;10;29024
2022-05-14 20:46:17;1;12;2;1;6;9;7;6;29025
2021-06-22 14:12:00;2;14;2;1;7;6;6;7;29026
2020-10-11 14:09:48;4;14;1;1;9;9;9;6;29027
2020-11-28 17:19:16;2;11;1;2;6;3;9;1;29028
2021-11-12 17:52:00;1;16;2;2;6;1;4;5;29029
2021-07-15 17:54:56;1;8;1;2;8;5;11;8;29030
2021-03-04 14:38:10;1;1;1;2;2;7;10;7;29031
2021-02-20 18:03:14;3;16;2;2;6;7;11;10;29032
2022-08-16 09:19:39;4;15;2;2;3;9;5;1;29033
2022-03-06 13:08:52;3;1;1;4;11;3;2;3;29034
2022-01-05 15:08:53;4;6;2;2;5;6;2;5;29035
2022-06-02 14:18:05;4;17;1;1;11;10;3;7;29036
2023-10-18 14:40:48;5;11;1;4;3;10;3;8;29037
2022-04-28 20:15:21;1;3;2;1;5;2;4;9;29038
2023-04-12 09:49:04;3;11;1;4;2;4;9;9;29039
2021-12-02 09:04:31;3;1;2;1;9;10;4;7;29040
2023-11-12 12:35:32;5;2;2;2;3;1;4;8;29041
2020-04-04 19:37:07;1;2;2;1;3;3;1;5;29042
2021-01-27 13:15:49;1;12;1;3;5;11;8;4;29043
2023-10-31 14:36:59;3;13;1;3;1;5;3;5;29044
2023-12-09 12:43:44;3;15;2;1;4;10;1;9;29045
2020-11-17 16:35:40;3;17;2;1;9;9;7;6;29046
2021-05-08 20:56:30;1;3;1;1;2;4;4;6;29047
2020-03-02 09:32:32;4;2;2;1;1;7;4;10;29048
2021-03-10 09:40:18;2;7;2;4;10;10;5;9;29049
2022-02-06 17:56:56;4;17;1;3;7;1;4;7;29050
2021-09-29 11:27:27;2;4;2;4;3;1;4;4;29051
2020-01-21 09:14:04;2;6;2;1;8;7;2;9;29052
2022-08-19 20:27:06;3;5;1;2;5;5;8;5;29053
2023-07-31 16:42:33;1;12;2;3;5;10;3;8;29054
2022-01-25 15:22:29;2;6;1;1;6;7;2;3;29055
2022-03-31 13:07:52;1;8;2;3;1;3;7;10;29056
2020-12-16 13:26:01;5;13;1;4;10;9;1;4;29057
2021-10-03 11:38:46;4;15;2;2;5;8;3;8;29058
2021-02-01 10:19:25;2;9;1;2;10;8;9;2;29059
2020-03-01 14:45:24;1;1;2;1;2;7;2;6;29060
2020-11-05 09:01:13;2;15;2;1;11;1;7;8;29061
2021-11-17 15:00:06;4;5;1;4;3;5;5;1;29062
2020-05-02 16:15:12;2;1;1;3;1;6;5;2;29063
2022-04-13 09:51:47;3;1;2;1;3;11;2;3;29064
2022-04-07 16:23:00;1;2;2;2;4;3;2;1;29065
2022-06-22 13:00:18;5;7;2;1;4;7;10;10;29066
2021-01-11 18:50:21;3;7;1;2;8;5;1;3;29067
2020-01-16 18:14:06;1;6;2;3;11;10;4;7;29068
2021-04-27 13:00:15;5;14;1;3;8;11;2;10;29069
2021-12-15 09:21:44;1;6;1;2;9;2;1;10;29070
2022-12-23 10:45:44;5;10;2;2;4;3;1;6;29071
2022-01-06 19:33:54;2;15;2;1;9;2;5;10;29072
2023-07-31 18:55:33;4;13;2;2;1;3;2;3;29073
2020-02-24 10:12:56;1;16;1;4;10;5;10;10;29074
2023-04-25 10:21:28;3;13;1;1;10;4;8;4;29075
2020-01-22 20:13:46;3;17;2;3;9;2;11;2;29076
2020-03-08 18:00:02;2;7;2;3;9;8;4;7;29077
2023-03-01 17:07:49;1;16;2;4;8;4;6;8;29078
2023-10-26 16:24:11;3;7;1;2;7;7;1;3;29079
2022-09-03 09:26:14;3;2;2;4;6;9;11;9;29080
2021-10-28 19:33:58;1;13;1;4;3;1;8;6;29081
2023-08-08 19:33:48;5;12;1;1;7;5;3;6;29082
2023-03-05 10:26:34;3;14;1;3;5;1;11;4;29083
2023-03-28 09:17:22;5;2;1;1;4;11;11;7;29084
2021-12-09 11:33:12;1;7;1;4;9;6;9;10;29085
2022-10-07 12:06:12;2;15;1;3;11;5;3;4;29086
2020-06-16 18:07:02;1;2;1;4;10;3;10;8;29087
2022-03-29 17:56:31;3;2;2;4;11;1;7;7;29088
2021-01-06 17:35:27;3;2;1;4;7;1;5;1;29089
2023-08-31 10:22:27;1;17;1;3;3;4;7;2;29090
2023-08-19 12:40:12;1;3;1;4;9;10;11;8;29091
2022-02-02 13:30:21;5;15;1;3;10;6;1;8;29092
2020-01-21 15:29:17;1;12;2;1;4;9;11;7;29093
2022-11-27 14:02:35;4;12;2;1;7;6;8;6;29094
2022-05-22 17:53:17;2;11;1;3;6;8;9;9;29095
2022-05-23 11:41:18;5;2;1;2;3;4;9;4;29096
2021-06-26 16:02:31;2;17;1;4;5;8;2;2;29097
2022-04-21 16:41:42;2;10;2;1;2;10;7;10;29098
2020-04-14 11:52:38;5;7;2;4;6;3;2;7;29099
2023-09-05 10:04:11;5;12;1;4;1;1;3;2;29100
2020-01-02 19:04:07;1;9;2;2;10;5;9;10;29101
2020-11-15 14:15:28;4;7;2;3;9;10;7;6;29102
2022-01-15 19:21:07;3;2;1;1;8;8;9;9;29103
2022-03-03 09:24:52;2;10;1;1;8;10;8;4;29104
2020-08-02 15:55:22;3;2;1;4;6;9;4;3;29105
2023-10-12 15:15:55;5;9;2;3;2;11;3;9;29106
2023-10-07 15:56:46;1;11;1;3;6;9;4;9;29107
2022-09-24 20:29:07;3;4;1;3;4;3;1;10;29108
2022-09-21 10:22:25;5;8;2;4;5;4;3;5;29109
2023-05-18 12:47:09;2;14;2;4;5;11;7;6;29110
2020-01-16 16:33:42;3;1;1;4;1;8;3;1;29111
2022-05-11 14:47:18;1;3;2;3;3;3;11;5;29112
2023-03-03 16:45:30;3;10;1;4;6;8;8;9;29113
2020-07-05 13:52:42;5;8;1;4;9;4;5;9;29114
2020-10-23 15:44:00;2;14;1;4;5;8;2;3;29115
2023-01-10 19:28:00;2;14;2;3;6;5;4;3;29116
2023-02-13 19:20:22;4;11;1;2;5;1;7;9;29117
2020-08-01 13:03:37;1;5;2;3;4;1;8;1;29118
2020-10-06 14:17:48;5;17;1;2;5;3;4;6;29119
2022-01-27 17:25:00;3;3;2;1;11;1;6;2;29120
2021-08-26 09:25:55;1;2;2;2;10;3;2;10;29121
2020-07-25 20:49:22;5;17;2;4;2;4;4;10;29122
2022-02-16 14:51:50;4;16;2;3;3;10;9;8;29123
2020-10-10 14:18:30;4;5;2;2;3;8;4;6;29124
2021-12-02 13:24:37;3;6;2;3;5;3;9;10;29125
2020-01-18 14:50:54;2;11;2;4;4;5;3;4;29126
2023-09-24 14:17:43;3;5;2;3;5;10;10;7;29127
2020-12-10 09:46:09;2;14;1;2;11;2;9;1;29128
2020-08-15 11:16:27;3;4;2;1;4;4;8;7;29129
2022-02-01 15:58:58;3;4;2;1;10;10;10;10;29130
2023-01-03 19:23:26;3;7;2;3;4;1;4;5;29131
2022-10-16 15:25:00;3;15;2;2;4;11;1;5;29132
2023-12-14 09:37:29;3;6;2;4;7;10;5;6;29133
2022-07-31 19:17:46;2;14;1;3;7;8;4;7;29134
2022-01-27 11:37:40;4;3;2;3;11;3;11;5;29135
2020-05-01 20:45:03;5;2;1;1;4;6;10;3;29136
2022-12-03 11:04:43;4;15;2;2;1;7;2;8;29137
2021-07-10 11:24:34;1;13;1;3;11;6;4;1;29138
2021-07-23 14:10:12;3;14;2;4;4;8;2;8;29139
2022-02-19 19:13:18;5;15;2;3;4;4;11;2;29140
2023-02-08 10:26:48;2;4;1;4;9;11;9;10;29141
2021-11-15 13:00:01;5;5;1;3;10;7;5;2;29142
2021-02-22 18:21:16;1;1;1;3;10;3;10;9;29143
2021-08-18 15:10:53;3;7;1;4;5;7;7;6;29144
2021-03-16 12:03:00;3;13;2;4;10;11;9;3;29145
2020-08-01 11:24:43;1;14;1;2;11;9;7;2;29146
2023-08-25 20:27:13;2;17;2;3;8;11;7;10;29147
2021-05-14 13:17:23;3;6;1;4;6;7;6;4;29148
2023-02-25 17:54:49;1;16;1;4;1;4;8;4;29149
2020-05-13 17:14:16;2;10;1;2;7;5;2;9;29150
2022-04-10 11:34:52;4;17;2;3;2;6;10;6;29151
2022-05-03 15:06:29;1;9;2;1;6;3;7;8;29152
2022-09-10 09:35:48;1;5;2;3;2;7;3;4;29153
2021-07-20 12:56:45;5;14;2;2;11;10;11;7;29154
2022-04-16 16:52:42;4;4;2;3;3;6;6;5;29155
2021-04-05 12:42:30;3;7;1;3;7;4;1;6;29156
2023-08-28 18:45:11;3;7;1;3;6;6;2;3;29157
2023-05-13 09:13:33;2;3;2;4;11;5;6;5;29158
2021-09-11 09:01:10;3;13;1;4;3;5;5;9;29159
2020-09-18 15:12:13;4;13;1;1;11;5;7;8;29160
2020-03-06 20:01:07;4;3;2;2;4;10;9;3;29161
2020-10-05 17:51:52;5;9;2;2;8;6;2;4;29162
2021-10-12 12:20:09;5;11;2;4;11;6;7;9;29163
2023-12-31 20:04:29;4;6;1;3;11;6;6;9;29164
2020-07-14 19:52:02;2;9;1;1;8;11;1;2;29165
2020-07-19 11:14:31;3;17;2;2;2;7;11;9;29166
2023-03-03 13:00:01;1;1;1;4;6;2;1;5;29167
2021-10-31 15:34:52;4;15;1;2;8;2;4;1;29168
2022-08-24 19:18:12;4;14;2;4;3;8;1;7;29169
2023-11-03 10:58:47;3;7;2;1;8;10;9;10;29170
2023-09-21 10:06:58;1;14;2;3;7;7;3;4;29171
2022-07-24 10:33:29;3;6;1;4;4;9;4;3;29172
2021-08-23 14:50:25;3;7;2;1;3;2;4;3;29173
2023-03-15 13:03:10;4;8;1;4;11;1;7;7;29174
2021-06-25 17:32:45;1;12;2;1;9;1;7;9;29175
2023-01-15 11:52:13;4;4;2;1;11;3;10;8;29176
2023-12-01 17:52:21;3;17;2;1;7;3;6;5;29177
2020-09-22 17:09:36;5;15;2;4;6;2;5;3;29178
2020-08-26 17:53:52;1;6;1;1;4;5;8;4;29179
2020-09-23 12:34:03;1;4;1;1;8;11;8;9;29180
2022-05-24 11:20:51;1;17;1;2;2;8;10;5;29181
2020-04-01 19:40:07;1;17;1;1;3;8;7;10;29182
2022-05-14 10:21:31;3;17;2;2;5;8;3;4;29183
2022-08-07 10:15:41;1;15;1;2;1;7;2;8;29184
2023-04-19 13:45:37;4;11;1;4;5;9;6;1;29185
2023-07-15 20:49:29;2;3;2;1;11;3;2;9;29186
2023-12-20 14:16:02;3;17;2;1;2;6;11;2;29187
2020-12-11 10:59:21;3;1;1;3;5;9;10;1;29188
2020-01-22 20:30:05;1;17;1;3;5;2;11;3;29189
2020-09-03 19:01:12;2;5;2;1;9;6;8;10;29190
2021-07-24 19:41:59;3;6;2;4;11;8;8;7;29191
2021-07-25 18:37:54;1;8;2;3;10;5;5;2;29192
2022-03-02 10:02:53;4;6;2;1;8;5;5;8;29193
2021-12-21 19:39:51;5;16;1;3;3;1;4;7;29194
2022-02-16 11:00:37;5;1;2;4;9;1;10;5;29195
2021-04-06 11:16:16;5;6;2;2;5;4;5;9;29196
2022-09-29 09:41:46;1;6;1;1;4;1;10;8;29197
2023-06-23 13:30:56;5;17;2;3;3;6;11;2;29198
2021-08-04 17:03:09;4;12;1;3;8;8;10;7;29199
2023-07-17 12:08:54;3;14;2;4;4;3;7;2;29200
2020-11-28 13:17:30;5;6;2;3;9;10;10;4;29201
2020-06-06 10:17:55;5;16;2;3;7;11;8;4;29202
2023-05-19 20:59:24;1;16;1;1;5;1;11;6;29203
2022-01-19 12:57:31;4;3;2;2;10;5;10;2;29204
2022-03-03 11:09:58;5;6;1;3;4;8;9;5;29205
2023-01-15 15:13:40;4;4;2;2;1;8;10;7;29206
2023-01-24 15:50:53;3;2;1;3;7;2;6;8;29207
2020-01-01 12:16:44;4;12;1;3;6;10;10;5;29208
2023-11-06 13:42:52;2;16;1;2;9;3;11;9;29209
2020-12-26 19:39:06;2;14;1;1;3;6;3;1;29210
2023-03-31 19:40:15;1;11;2;2;4;3;7;6;29211
2022-06-10 19:25:58;4;7;2;1;1;9;3;2;29212
2022-08-14 20:35:57;4;14;1;4;10;1;6;9;29213
2023-04-29 10:13:43;2;3;2;3;5;8;2;10;29214
2023-06-11 20:51:41;3;6;2;4;6;5;4;2;29215
2021-01-07 18:01:48;2;7;1;2;4;9;2;9;29216
2023-09-12 12:52:07;1;5;2;2;5;7;7;9;29217
2023-04-12 13:36:35;3;10;1;1;5;3;5;1;29218
2020-02-01 18:55:01;5;5;1;2;6;5;1;4;29219
2021-02-07 18:03:32;3;15;2;1;5;10;5;9;29220
2022-09-20 13:24:50;4;12;1;2;6;11;3;9;29221
2021-11-13 15:18:30;5;15;2;4;8;4;1;10;29222
2022-04-05 18:55:02;5;3;1;1;2;1;9;10;29223
2021-05-02 18:15:57;2;3;2;2;1;5;8;7;29224
2020-05-15 11:36:00;3;4;1;4;11;6;1;7;29225
2023-05-25 15:03:45;4;13;2;4;9;8;6;1;29226
2021-06-24 17:21:19;3;7;2;2;9;9;10;8;29227
2020-07-17 10:09:31;5;7;2;2;6;11;4;9;29228
2021-08-15 14:26:10;1;1;2;4;7;11;10;5;29229
2022-07-05 09:28:43;5;4;2;1;1;8;5;8;29230
2021-02-17 20:22:46;3;17;2;1;7;4;3;8;29231
2021-09-16 09:06:40;5;3;2;1;10;6;6;10;29232
2023-04-04 09:07:41;5;14;2;3;8;2;4;5;29233
2021-07-05 20:55:04;2;13;1;2;10;7;11;7;29234
2020-12-05 10:30:18;4;16;1;1;5;10;7;7;29235
2021-07-01 15:47:32;1;13;1;1;9;10;4;5;29236
2023-09-26 18:55:40;2;7;2;1;8;1;4;7;29237
2022-08-06 17:50:17;5;1;1;3;2;5;10;7;29238
2021-11-18 17:16:43;5;12;1;3;3;10;5;5;29239
2020-04-15 15:53:56;1;11;2;3;4;11;4;2;29240
2021-02-19 20:09:15;1;1;1;3;6;7;1;9;29241
2023-07-03 12:05:33;1;16;1;4;11;6;2;9;29242
2023-04-07 20:44:26;3;5;2;2;10;2;4;6;29243
2022-07-20 15:57:56;3;15;2;4;6;1;3;7;29244
2023-04-04 10:42:27;4;8;2;1;11;8;1;5;29245
2020-09-04 12:13:00;5;1;1;2;4;4;10;5;29246
2023-06-06 11:50:19;2;16;2;4;1;8;9;9;29247
2020-03-24 12:26:44;5;10;1;1;10;5;2;3;29248
2022-11-28 20:58:22;2;14;1;1;1;3;7;10;29249
2022-12-13 19:23:05;5;8;2;2;10;8;10;2;29250
2023-02-22 18:58:40;1;15;1;3;4;11;5;5;29251
2023-10-17 11:26:56;2;1;2;1;6;5;7;5;29252
2022-01-17 20:48:24;4;14;2;4;5;10;11;8;29253
2021-07-11 14:11:28;1;6;2;1;7;6;10;8;29254
2023-04-02 12:11:09;4;10;2;4;4;11;1;10;29255
2020-01-15 09:57:01;4;5;1;3;4;5;10;9;29256
2020-08-03 12:40:24;4;4;2;2;9;10;2;2;29257
2023-02-19 09:07:15;5;5;2;3;3;8;2;8;29258
2022-05-19 10:27:57;5;13;1;1;9;11;3;6;29259
2021-04-08 18:12:59;2;4;2;4;7;1;6;5;29260
2021-09-04 14:44:27;5;10;2;3;3;7;5;9;29261
2022-11-27 16:08:51;4;8;1;4;1;7;8;5;29262
2020-08-25 19:14:02;1;1;1;2;3;6;10;5;29263
2021-09-15 20:50:45;1;8;2;3;2;7;6;3;29264
2022-03-17 11:24:24;3;2;2;4;3;4;5;8;29265
2023-10-21 16:01:03;1;2;1;2;11;10;1;8;29266
2023-01-06 09:23:24;2;5;1;1;6;7;8;9;29267
2023-03-09 10:13:04;4;7;1;4;5;3;6;8;29268
2023-11-09 14:07:16;5;1;2;3;7;9;6;10;29269
2020-08-19 16:47:01;5;7;2;2;7;3;3;1;29270
2021-09-30 11:46:52;2;2;1;3;5;11;4;10;29271
2021-03-01 19:36:13;2;5;2;3;2;2;6;10;29272
2021-07-14 19:48:15;2;4;2;4;7;7;3;8;29273
2023-07-02 14:49:04;5;17;2;1;2;5;6;10;29274
2020-06-12 15:30:47;3;17;1;2;3;9;3;7;29275
2021-07-19 13:16:21;5;1;2;1;1;1;6;1;29276
2022-02-02 15:42:46;1;13;2;4;5;4;10;5;29277
2021-12-08 20:43:38;1;11;1;2;6;7;11;5;29278
2022-09-15 19:03:32;1;2;2;3;8;6;2;10;29279
2021-05-20 10:42:25;2;8;1;4;3;2;5;8;29280
2020-08-16 18:35:00;3;9;2;3;9;11;1;1;29281
2020-09-08 09:25:25;5;13;1;2;5;1;4;10;29282
2020-10-17 18:22:15;3;6;1;4;6;1;9;10;29283
2020-04-11 10:47:55;2;13;1;3;3;10;4;7;29284
2023-04-25 13:19:59;3;7;1;3;11;9;8;3;29285
2023-12-05 13:48:31;5;2;1;3;2;5;9;2;29286
2022-09-07 09:19:14;4;2;1;4;6;4;3;4;29287
2020-08-27 15:28:58;4;6;2;2;11;4;5;2;29288
2023-07-10 18:22:32;2;9;2;2;11;2;4;8;29289
2023-10-11 10:10:06;1;7;1;3;6;10;7;9;29290
2023-09-05 12:52:23;2;15;2;4;3;7;9;6;29291
2020-12-23 14:43:40;5;10;1;3;2;2;11;9;29292
2021-03-22 12:44:12;4;4;2;2;5;5;1;8;29293
2020-08-12 13:10:21;1;2;1;3;3;2;7;1;29294
2021-03-26 18:56:30;2;6;2;1;9;3;4;3;29295
2021-03-03 11:03:53;1;3;1;3;8;5;8;9;29296
2022-09-03 18:20:57;2;6;1;2;2;2;7;3;29297
2023-01-14 12:28:57;1;10;1;4;3;10;11;4;29298
2021-08-20 19:53:44;3;17;2;3;9;6;3;6;29299
2023-11-21 19:29:41;1;13;2;1;8;6;4;3;29300
2023-09-27 14:20:36;5;7;2;2;7;3;6;9;29301
2021-12-21 19:31:41;3;6;1;4;1;11;6;4;29302
2022-02-23 19:54:58;4;16;1;2;2;6;2;4;29303
2020-03-08 17:49:23;5;6;1;4;4;2;7;7;29304
2023-05-28 09:47:05;1;5;2;3;7;7;11;9;29305
2022-07-05 09:24:25;5;15;2;3;1;2;3;6;29306
2020-11-04 13:19:06;3;5;1;4;11;1;1;9;29307
2023-08-28 17:47:12;5;8;2;4;5;5;4;2;29308
2022-07-06 16:12:42;4;12;2;1;4;2;11;6;29309
2020-01-19 19:27:10;4;12;1;3;6;1;3;2;29310
2020-02-26 10:32:16;1;11;1;3;4;5;9;4;29311
2023-12-12 10:42:30;1;2;1;2;7;10;5;9;29312
2021-09-10 11:11:52;2;9;1;3;9;2;11;7;29313
2023-11-08 17:08:10;4;2;2;3;7;1;7;3;29314
2023-08-11 14:35:50;4;15;1;4;10;3;8;9;29315
2020-09-19 11:39:38;4;6;1;1;11;5;10;2;29316
2020-12-25 12:28:32;4;8;1;3;11;6;8;4;29317
2021-06-30 16:18:59;2;6;1;2;2;4;7;6;29318
2021-10-25 12:39:47;4;10;1;4;4;10;4;6;29319
2020-05-30 19:21:04;1;13;2;3;10;10;11;5;29320
2020-09-05 14:22:51;1;3;1;3;1;11;2;1;29321
2021-11-28 17:07:47;5;5;2;2;5;10;11;1;29322
2022-03-27 14:44:53;5;9;2;4;11;11;7;9;29323
2020-01-26 17:41:02;5;7;2;2;7;10;2;4;29324
2023-10-14 13:25:29;4;10;1;2;6;3;4;4;29325
2021-12-28 18:07:53;4;5;1;2;8;9;3;7;29326
2023-08-16 12:53:46;1;11;2;1;2;3;3;9;29327
2022-07-31 13:11:38;1;10;2;1;8;9;6;5;29328
2020-02-15 10:19:33;4;12;1;3;10;2;11;9;29329
2022-12-17 15:18:11;2;13;2;1;1;10;7;5;29330
2020-07-15 20:12:04;2;15;2;3;7;3;1;10;29331
2023-10-13 15:48:48;1;6;1;4;4;10;11;6;29332
2022-06-02 09:00:47;3;5;2;3;4;3;7;7;29333
2020-11-26 13:51:15;3;12;2;3;10;4;5;1;29334
2020-09-23 19:57:25;5;17;2;1;11;7;4;9;29335
2023-09-20 12:42:17;3;9;2;4;5;11;3;6;29336
2023-01-07 20:55:49;4;11;1;4;8;1;10;3;29337
2021-09-07 09:20:51;2;10;1;4;2;8;5;1;29338
2022-11-27 20:57:16;5;17;1;1;8;3;7;3;29339
2023-12-01 17:38:46;1;10;1;2;10;2;7;9;29340
2022-06-09 16:52:02;3;11;1;3;9;6;10;10;29341
2021-10-31 11:05:15;5;16;1;2;10;3;2;8;29342
2020-07-14 14:31:34;5;13;2;3;10;8;11;3;29343
2022-11-12 17:31:46;4;3;2;1;1;7;3;10;29344
2020-03-23 15:05:03;5;11;1;3;3;11;9;2;29345
2022-08-28 10:24:09;5;6;1;1;10;11;11;8;29346
2022-09-27 12:52:22;2;12;2;2;7;11;11;7;29347
2022-09-25 18:22:01;3;5;1;4;2;8;6;10;29348
2020-06-10 18:40:12;5;2;2;4;3;9;11;6;29349
2020-04-29 10:03:26;2;14;2;1;10;3;10;5;29350
2023-03-02 10:22:17;4;9;1;1;10;10;10;6;29351
2022-02-08 14:18:25;5;15;2;1;6;10;1;7;29352
2023-05-30 13:21:35;1;10;1;1;5;9;8;8;29353
2021-12-27 18:59:09;5;8;2;2;8;4;11;1;29354
2022-11-17 14:47:42;3;17;2;1;1;11;3;9;29355
2023-07-06 17:46:03;1;9;1;4;8;8;8;1;29356
2023-11-17 12:43:54;4;9;1;3;2;4;3;8;29357
2020-10-27 16:34:28;3;1;1;2;10;10;4;2;29358
2023-10-23 14:31:32;4;14;1;2;3;7;5;10;29359
2020-10-28 14:31:34;3;5;1;4;9;5;5;4;29360
2020-02-03 20:38:54;2;8;1;1;1;6;6;9;29361
2020-08-20 18:28:13;1;7;1;2;6;10;5;6;29362
2021-10-14 14:52:24;3;15;2;2;2;4;7;2;29363
2023-09-16 12:05:46;1;2;2;1;10;1;11;6;29364
2022-11-28 13:33:57;5;15;2;3;7;3;1;4;29365
2023-04-11 14:35:50;3;4;1;1;2;2;2;1;29366
2023-06-20 20:52:24;3;1;2;4;1;4;11;3;29367
2022-06-29 09:28:28;2;8;1;3;11;5;10;2;29368
2022-04-10 13:16:20;4;14;2;4;7;2;3;3;29369
2021-05-15 15:43:23;3;6;1;1;3;2;5;1;29370
2022-12-04 11:07:18;4;1;2;3;2;1;3;1;29371
2022-12-07 20:11:28;1;10;1;4;8;4;4;6;29372
2023-06-08 13:36:00;2;7;2;2;7;10;8;3;29373
2022-09-16 19:17:23;1;3;1;2;7;3;5;6;29374
2021-01-09 15:02:30;5;2;1;1;7;6;7;8;29375
2023-04-24 10:49:40;5;8;2;4;2;5;2;9;29376
2022-10-04 18:22:41;4;4;2;2;2;11;3;2;29377
2020-09-16 10:41:41;2;2;1;4;10;3;1;1;29378
2020-11-30 16:10:37;1;4;2;3;5;2;6;3;29379
2023-09-01 15:45:03;2;3;2;1;9;4;6;3;29380
2023-12-20 20:37:27;1;3;1;2;2;2;3;8;29381
2021-12-11 12:18:26;4;16;2;3;5;1;8;2;29382
2020-04-19 14:11:59;1;15;2;1;4;11;8;6;29383
2021-10-12 16:10:29;3;11;2;1;9;10;9;1;29384
2021-08-09 20:12:11;1;11;2;3;11;2;5;5;29385
2020-06-06 20:18:00;5;6;2;1;8;3;10;7;29386
2021-07-20 16:28:58;2;2;1;1;3;4;5;6;29387
2020-05-30 15:55:29;2;13;2;3;3;5;6;8;29388
2023-09-25 19:09:43;4;13;1;1;5;4;4;3;29389
2020-06-27 20:01:26;3;10;2;4;2;6;7;2;29390
2020-05-01 16:47:21;2;3;1;3;9;11;3;6;29391
2022-07-01 18:25:56;3;3;1;4;9;11;7;5;29392
2023-12-09 10:51:28;1;8;1;4;2;10;8;2;29393
2021-04-24 11:29:14;1;4;2;4;11;9;6;2;29394
2023-03-21 18:39:40;2;7;1;2;10;9;11;4;29395
2021-01-21 17:00:46;5;1;1;2;3;4;8;7;29396
2021-06-22 18:28:43;5;13;1;3;9;6;1;2;29397
2020-06-27 16:15:54;3;8;1;2;2;3;10;3;29398
2023-01-18 20:34:21;4;13;2;2;9;2;8;7;29399
2022-04-22 20:38:27;1;5;2;4;5;11;1;5;29400
2023-09-17 18:59:24;4;1;2;1;7;7;7;10;29401
2020-01-25 11:04:36;4;6;1;3;2;11;4;6;29402
2023-09-15 11:28:20;3;16;2;2;2;5;6;3;29403
2022-11-29 17:20:08;1;17;2;1;11;5;7;2;29404
2020-03-02 16:28:05;3;6;2;3;2;7;10;9;29405
2020-05-09 14:39:54;5;2;1;1;10;6;7;8;29406
2022-12-01 18:31:00;4;2;1;2;2;11;7;10;29407
2020-03-26 11:50:13;2;7;2;3;11;6;6;6;29408
2020-02-18 17:24:26;1;13;2;2;8;9;7;2;29409
2023-11-16 19:41:33;5;9;2;2;10;6;8;3;29410
2023-12-07 13:17:04;3;1;1;3;3;2;7;6;29411
2021-06-07 10:51:29;3;7;1;2;8;8;8;2;29412
2023-08-11 13:59:25;1;17;1;2;9;2;2;3;29413
2023-03-18 15:06:03;2;1;1;4;3;6;6;1;29414
2020-03-01 16:29:28;3;3;1;4;10;8;2;3;29415
2020-02-09 09:44:39;5;5;1;2;8;2;11;10;29416
2020-10-11 11:38:15;2;10;1;4;6;10;11;7;29417
2022-08-06 12:53:00;5;12;2;3;6;9;3;4;29418
2021-01-26 19:46:41;3;5;1;1;7;9;7;10;29419
2021-03-24 16:44:04;1;3;2;1;9;5;2;3;29420
2021-06-25 12:48:46;4;8;1;3;6;5;11;2;29421
2023-02-08 20:43:15;1;8;2;2;3;8;6;1;29422
2023-11-20 11:00:12;3;8;1;1;7;4;2;2;29423
2022-04-12 15:37:07;1;3;2;4;9;9;3;9;29424
2022-04-09 09:14:50;3;2;2;4;3;4;4;9;29425
2023-12-04 11:52:32;1;11;1;2;2;9;2;4;29426
2023-02-03 17:49:01;3;13;2;4;4;3;4;2;29427
2020-02-11 20:54:43;3;7;2;3;1;7;3;3;29428
2022-05-28 20:39:25;2;8;2;4;10;4;10;9;29429
2022-07-31 11:32:53;5;14;2;2;5;6;1;3;29430
2021-02-23 19:55:20;4;17;2;3;10;9;1;3;29431
2021-07-09 10:28:42;4;3;2;3;3;11;4;6;29432
2020-03-26 17:15:42;3;15;1;2;5;11;7;5;29433
2022-08-12 11:42:51;1;14;1;1;3;6;7;9;29434
2020-11-27 11:53:06;4;15;2;4;2;2;5;10;29435
2023-10-24 10:08:42;3;3;2;4;5;5;5;9;29436
2022-03-24 09:26:43;2;4;2;4;10;11;6;3;29437
2023-08-28 12:00:31;5;12;1;4;5;7;4;5;29438
2023-03-07 16:06:13;1;11;2;2;11;7;10;5;29439
2022-04-17 17:45:58;1;4;1;4;10;11;4;2;29440
2020-06-26 10:22:27;2;12;1;1;5;4;1;8;29441
2022-11-20 09:24:02;4;17;1;3;11;3;11;3;29442
2020-07-26 10:29:28;1;2;1;4;9;1;1;2;29443
2022-06-18 15:10:49;1;16;2;1;10;8;1;3;29444
2020-07-07 16:51:21;3;4;1;1;11;2;10;9;29445
2023-03-20 14:06:40;2;5;2;4;11;1;2;3;29446
2020-08-06 13:55:01;3;15;2;2;6;3;2;10;29447
2022-11-20 20:09:46;4;6;1;2;11;2;3;3;29448
2022-01-26 10:45:34;4;16;2;3;6;10;2;5;29449
2021-02-27 17:21:58;2;1;1;4;5;8;7;10;29450
2022-01-24 11:14:13;1;13;1;2;8;4;7;8;29451
2021-06-14 16:34:03;2;8;2;3;9;4;3;8;29452
